"ID"	"Name"	"Depth"	"IsLeaf"	"InCancer"	"Ba"	"N"	"A"	"B"	"H"
"GO:0044428"	"nuclear part"	4	FALSE	FALSE	""	"UBE2C CCNA2 TTK DLGAP5 BIRC5 CDC20 MAD2L1 CDK1 KIF14 CCNB1 BUB1B CDC45 CENPE"	"TTK BIRC5 CCNA2 UBE2C DLGAP5 BUB1B CCNB1 CDK1 MAD2L1 CENPE CENPF EZH2 KIF14 CDC20 ESPL1 BLM CDC45 GTSE1 CDC6 FBXO5 PLK1 FANCI CDC7 E2F1 BUB1 PSMA7 PSMD14 KNTC1 ANLN PSMD2 PSMD12 PSMD7 PSMB5 PSMA4 PSMB3 RAD51C CDCA5 RFWD3 PSME2 PSMA5 PSMC4 PSMB4"	""	""
"GO:0044430"	"cytoskeletal part"	4	FALSE	FALSE	""	"UBE2C"	"CCNB1 UBE2C TTK MAD2L1 BUB1B CCNA2 CDK1 EZH2 CENPF BLM CDC20 GTSE1 PLK1 FANCI BUB1 PSMA7 PSMD14 PSMB3 PSMD2 PSMA4 PSMD12 PSMD7 PSMA5 PSMB5 PSME2 PSMB9 PSMC4 PSMD3 RFWD3 RBM38 PSMD1 UBE2D1 PSMB4 PSMA1 GEN1 PSMC1"	""	""
"GO:0044454"	"nuclear chromosome part"	5	FALSE	FALSE	""	"UBE2C BIRC5 DLGAP5"	"UBE2C DLGAP5 BIRC5 CDC45 ESPL1 CDC6 PLK1 CDC7 CDCA5"	""	""
"GO:0044784"	"metaphase/anaphase transition of cell cycle"	5	FALSE	FALSE	""	"DLGAP5 CDC20 TTK UBE2C MAD2L1 CCNB1 CENPE BUB1B"	"TTK DLGAP5 UBE2C MAD2L1 BUB1B CCNB1 CDC20 CENPE CENPF ESPL1 CDC6 PLK1 BUB1"	""	""
"GO:0044786"	"cell cycle DNA replication"	4	FALSE	FALSE	""	"CDC20 TTK UBE2C"	"TTK CCNB1 UBE2C MAD2L1 BUB1B CDC20 CENPF PLK1 BUB1"	""	""
"GO:0044818"	"mitotic G2/M transition checkpoint"	6	FALSE	TRUE	""	""	"DLGAP5 ESPL1 PLK1"	""	""
"GO:0044839"	"cell cycle G2/M phase transition"	5	FALSE	FALSE	"XBP1 WFS1 TMBIM6"	""	""	""	""
"GO:0044877"	"macromolecular complex binding"	3	FALSE	FALSE	""	"TPX2 CCNA2 CENPA TTK ASPM KIF2C NDC80 DLGAP5 UBE2C PTTG1 CDC20 CDCA8 BIRC5 CCNB2 MAD2L1 KIF14 TRIP13 PRC1 AURKB NCAPG MKI67 AURKA KIF20A CDCA3"	"KIF2C TTK CCNA2 PTTG1 UBE2C DLGAP5 BIRC5 RACGAP1 KIF4A PRC1 NUSAP1 NDC80 BUB1B TPX2 TRIP13 MAD2L1 ASPM CCNB1 CDK1 AURKA CHEK1 CDCA8 CENPA KIF11 KIF20A TOP2A CDC20 CCNB2 KIF14 EZH2 MYBL2 CENPE FEN1 TACC3 MKI67 CKS2 KIFC1 AURKB CENPF NCAPG CDCA3 ESPL1 SPAG5 ZWINT NEK2 KIF23 KIF15 UBE2S NCAPH CDC6 SPC25 STMN1 FAM64A PBK PLK4 E2F1 FBXO5 PLK1 CDC25A KIAA0101 CTSV ERCC6L RAD51 KIF18A STIL BUB1 ECT2 OIP5 RFC4 KIF18B GPSM2 HELLS SMC4 CDC25B NCAPG2 EVL DSCC1 NME5 HMGB2 PKMYT1 RAD54L DNMT3B GATA3 SFRP1 FANCA RAD54B MIS18A RFC3 MAPT PFKP CHAF1B DKC1 MRPL15 PTTG3P TUBA1B SKA1 ANLN SPDL1 BORA TIMELESS GAPDH NUP93 IGF1 DIAPH3 SRPK1 PSRC1 KNTC1 ZWILCH SKA3 FAM83D YWHAZ SMC2 NCAPD2 PCNA MYB TUBB RFC2 CENPW HMGA1 UHRF1 TMSB15B SNRPD1 CDCA5 VRK1 NUF2 CORO1C NME2 KRT14 BRCA2 CDC25C PDK1 VAV3 WDHD1 CASC5 POLE2 MRPL13 ACTR3 CKAP2 DSN1 ADRA2A GZMB"	""	""
"GO:0045120"	"pronucleus"	6	TRUE	TRUE	""	""	"CCNA2 CDK1 CENPF KIF14 BLM FANCI CDC7"	""	""
"GO:0045132"	"meiotic chromosome segregation"	4	FALSE	FALSE	""	""	"CDK1 CCNA2 BLM FANCI"	""	""
"GO:0045143"	"homologous chromosome segregation"	5	TRUE	FALSE	""	"TPX2 BIRC5 NDC80 MYBL2 RACGAP1 KIF11 AURKB KIF4A KIF23 CENPE NEK2 PLK1 KIFC1"	"TPX2 RACGAP1 NDC80 BIRC5 KIF11 KIF4A CENPE KIF23 AURKB NEK2 KIFC1 MYBL2 PLK1"	""	""
"GO:0045786"	"negative regulation of cell cycle"	3	FALSE	TRUE	""	""	"PTTG1 TRIP13 AURKA TOP2A CKS2 ASPM CDC20 ESPL1 MKI67 FBXO5 RAD51 SMC4 PLK1 FANCA CDC25B SMC2 RAD54B PTTG3P RAD54L NCAPD2 BRCA2 MASTL ACTR3 MSH2"	""	""
"GO:0045787"	"positive regulation of cell cycle"	3	FALSE	TRUE	"TTK MELK TPX2 NDC80 KIF2C CEP55 MCM5 TCF7L1 FOXM1 CDC20 CCNA2 MCM7 CENPA LPIN1"	"TPX2 CCNA2 TTK CENPA KIF2C CEP55 DLGAP5 MELK CCNB2 ASPM UBE2C CDC20 CDCA8 NDC80 PTTG1 FOXM1 AURKB BIRC5 MCM10 RRM2 AURKA CHEK1 MAD2L1 CDC45 MYBL2 CDCA3 CCNB1 KIF4A NCAPG KIF14 CDK1 KIF23 BUB1B PRC1 NCAPH CDKN3 EZH2 MCM5 MCM6 KIF20A KIF11 RACGAP1 CENPE FAM64A KIFC1 CENPF NUSAP1 GTSE1 TOP2A CCNE1 STIL DBF4 STMN1 PLK1 BLM KIF18A CKS1B CDC7 NEK2 BUB1 CDC25A MCM2 ORC6 MCM7 KIF15 UBE2S ERCC6L"	"PTTG1 KIF2C TTK DLGAP5 BUB1B BIRC5 CCNA2 RRM2 UBE2C FOXM1 TPX2 CEP55 RACGAP1 CCNB1 CDK1 AURKA CHEK1 KIF4A PRC1 MAD2L1 NUSAP1 NDC80 MELK KIF11 TOP2A CDCA8 EZH2 CENPA ASPM KIF23 CDKN3 CCNB2 KIF20A BLM KIF14 MCM10 CDC20 AURKB CENPE CCNE2 MCM6 FAM64A CENPF SPAG5 CDC45 MYBL2 SPC25 KIF15 NEK2 ESPL1 ZWINT MCM2 PLK4 PBK KIFC1 NCAPG GTSE1 CDC6 CDC25A STMN1 UBE2S CDCA3 NCAPH CKS1B FANCI CDC7 MCM4 OIP5 CCNE1 E2F1 TYMS MCM7 MCM5 FBXO5 BUB1 STIL CDT1 ORC6 ERCC6L CDC25B PSMA7 MCM3 DBF4 NCAPG2 PLK1 SMC4 KIF18A DSCC1 MIS18A KIF18B GPSM2 PSMD14 HELLS GINS2 PKMYT1 KNTC1 SMC2 ZWILCH BORA TIMELESS SKA1 SPDL1 PSRC1 PTTG3P POLE2 TUBB PCNA SKP2 VRK1 EIF4EBP1 CKAP2 NCAPD2 PSMD2 DHFR ANLN ORC1 DSN1 CDC25C PSMD7 POLA2 SKA3 NUP155 NUP93 PSMA4 CDCA2 CENPW FAM83D NUF2 IGF1 PSMD12 RFWD3 MASTL CDCA5 KNSTRN PRIM1 KIF20B CASC5 MYB NUP205"	""	""
"GO:0045839"	"negative regulation of mitotic nuclear division"	5	FALSE	TRUE	""	""	"UBE2C TTK MAD2L1 BUB1B CCNB1 CDC20 CENPF PBK BUB1 PLK1"	""	""
"GO:0045840"	"positive regulation of mitotic nuclear division"	5	FALSE	TRUE	""	""	"UBE2C TTK MAD2L1 BUB1B CCNB1 CDC20 CENPF PBK BUB1 PLK1"	""	""
"GO:0045841"	"negative regulation of mitotic metaphase/anaphase transition"	5	FALSE	FALSE	""	""	"AURKA KIF14"	""	""
"GO:0045842"	"positive regulation of mitotic metaphase/anaphase transition"	5	TRUE	TRUE	""	""	"CCNB1 MAD2L1"	""	""
"GO:0045930"	"negative regulation of mitotic cell cycle"	4	FALSE	TRUE	"AGR2 TMBIM6"	""	""	""	""
"GO:0045931"	"positive regulation of mitotic cell cycle"	4	FALSE	TRUE	"AGR2"	""	""	""	""
"GO:0046602"	"regulation of mitotic centrosome separation"	6	TRUE	TRUE	"AGR2"	""	""	""	""
"GO:0046605"	"regulation of centrosome cycle"	5	FALSE	TRUE	""	"CCNA2"	"CCNA2 UBE2C CDKN3 BLM CKS2 CCNE2 CDC6 CDC25A STIL CKS1B PLK1 PKMYT1 GTPBP4 PSRC1"	""	""
"GO:0048256"	"flap endonuclease activity"	8	TRUE	TRUE	""	"CDC20 TTK UBE2C MAD2L1"	"TTK UBE2C MAD2L1 BUB1B CCNB1 CDC20 CENPF PLK1 BUB1"	""	""
"GO:0048477"	"oogenesis"	4	FALSE	TRUE	""	"CDC20 TTK UBE2C MAD2L1"	"TTK UBE2C MAD2L1 BUB1B CCNB1 CDC20 CENPF PLK1 BUB1"	""	""
"GO:0048518"	"positive regulation of biological process"	1	FALSE	FALSE	"GPD1L SYNJ2BP"	""	""	""	""
"GO:0048519"	"negative regulation of biological process"	1	FALSE	FALSE	"FOXA1"	""	""	""	""
"GO:0048522"	"positive regulation of cellular process"	2	FALSE	FALSE	""	""	"FOXM1 CHEK1 RAD51AP1 PARPBP RAD51 POLQ"	""	""
"GO:0048599"	"oocyte development"	4	FALSE	TRUE	""	"PTTG1 CDC20 UBE2C TTK MAD2L1 CCNB1 BUB1B"	"TTK PTTG1 UBE2C BUB1B CCNB1 MAD2L1 CDC20 CENPF BUB1 PLK1 PTTG3P"	""	""
"GO:0050000"	"chromosome localization"	4	FALSE	FALSE	""	""	"PTTG1 UBE2C TTK MAD2L1 CCNB1 BUB1B CDC20 CENPF ESPL1 BUB1 ATAD2 PLK1 PTTG3P DNMT3B"	""	""
"GO:0050789"	"regulation of biological process"	1	FALSE	FALSE	""	""	"CDC20 BUB1B UBE2C UBE2S"	""	""
"GO:0050794"	"regulation of cellular process"	2	FALSE	FALSE	""	"CENPA"	"NDC80 BUB1B CDK1 BIRC5 TOP2A EZH2 CCNB1 AURKA CHEK1 AURKB CENPA CDC45 MCM10 MCM5 MCM2 FEN1 NEK2 MCM4 MCM6 H2AFZ PLK1 ASF1B BLM MCM7 ORC6 BUB1 E2F1 MCM3 RAD51 GINS2 HMGB2 DNMT3B ORC1 TIMELESS GATA3 ESR1 NCAPD2 POLE2 CHAF1B CBX7 PCNA STAT1 SMC2 ANP32E H2AFX CHAF1A CEBPB TCP1 UHRF1 CDCA5 POLD1"	""	""
"GO:0051010"	"microtubule plus-end binding"	7	TRUE	FALSE	""	"KIF2C CENPA CDCA8 NDC80 BIRC5 HJURP MAD2L1 AURKB AURKA CENPN CCNB1 MKI67 BUB1B CENPE"	"KIF2C BUB1B BIRC5 CCNB1 AURKA NDC80 CENPN HJURP MAD2L1 CDCA8 CENPA CENPE CENPF CENPM CENPU MKI67 NEK2 AURKB SPAG5 ZWINT SPC25 OIP5 PLK1 ERCC6L BUB1 MIS18A CENPI DSCC1 HELLS SKA1 WDHD1 ZWILCH SPDL1 KNTC1 SKA3 DSN1 NCAPD2 CENPW NUF2 SGOL2 CDCA5 CASC5 KNSTRN CENPK"	""	""
"GO:0051052"	"regulation of DNA metabolic process"	4	FALSE	FALSE	""	"KIF2C CENPA BIRC5 HJURP NDC80 MAD2L1 BUB1B CENPE CENPN CCNB1 AURKB"	"KIF2C BIRC5 CCNB1 NDC80 BUB1B CENPN HJURP MAD2L1 CENPA CENPM CENPE NEK2 AURKB CENPF SPAG5 ZWINT SPC25 CENPU ERCC6L PLK1 BUB1 CENPI SKA1 SKA3 ZWILCH SPDL1 CENPW NUF2"	""	""
"GO:0051081"	"nuclear envelope disassembly"	5	FALSE	FALSE	""	"KIF2C CENPA HJURP NDC80 BIRC5 MAD2L1 BUB1B CENPE CCNB1 CENPN PLK1 CENPF"	"KIF2C HJURP BUB1B BIRC5 CCNB1 NDC80 CENPN MAD2L1 CENPA CENPE CENPM CENPF NEK2 SPAG5 SPC25 ZWINT CENPU PLK1 ERCC6L BUB1 SKA1 SPDL1 SKA3 CENPW NUF2 ZWILCH KNTC1"	""	""
"GO:0051129"	"negative regulation of cellular component organization"	3	FALSE	FALSE	"NDC80 CENPA BUB1B"	"CENPA NDC80 BUB1B CCNB1 PLK1 BUB1"	"CCNB1 NDC80 BUB1B CENPA PLK1 BUB1"	""	""
"GO:0051225"	"spindle assembly"	5	FALSE	TRUE	"KIF2C"	"KIF2C CENPA NDC80 HJURP AURKA BIRC5 AURKB MAD2L1 CCNB1 BUB1B CENPN CENPF CENPE PLK1 SPAG5 NEK2 SPC25"	"KIF2C CCNB1 BIRC5 HJURP MAD2L1 NDC80 BUB1B CENPN CENPA AURKA CENPE CENPM CENPF SPAG5 SPC25 NEK2 AURKB ZWINT CENPU ERCC6L PLK1 BUB1 SKA1 SKA3 SPDL1 ZWILCH CENPW NUF2"	""	""
"GO:0051231"	"spindle elongation"	4	FALSE	FALSE	"NDC80"	"CENPA NDC80 AURKA AURKB CCNB1 BUB1B PLK1 BUB1"	"NDC80 CCNB1 BUB1B AURKA CENPA AURKB PLK1 BUB1"	""	""
"GO:0051233"	"spindle midzone"	5	TRUE	FALSE	""	"KIF2C CENPA NDC80 HJURP BIRC5 AURKA MAD2L1 NCAPG CCNB1 MKI67 AURKB BUB1B CENPE CENPF CENPN CHEK1 NCAPH"	"KIF2C CCNB1 BUB1B BIRC5 HJURP MAD2L1 AURKA CHEK1 NDC80 CENPA CENPN BLM CENPE CENPF TOP2A MKI67 NEK2 AURKB SPC25 CENPM SPAG5 ZWINT NCAPG CENPU NCAPH ERCC6L BUB1 PLK1 SMC4 RAD51 HMGB2 SMC2 ZWILCH SKA1 SPDL1 H2AFX KNTC1 SKA3 CENPW NUF2 DSN1 NCAPD2 CDCA5 SGOL2 CASC5 CENPK"	""	""
"GO:0051255"	"spindle midzone assembly"	4	FALSE	FALSE	""	""	"CCNB1 AURKA NDC80 BUB1B CHEK1 BLM CENPA AURKB NEK2 BUB1 PLK1 RAD51 NCAPD2 H2AFX RAD21"	""	""
"GO:0051256"	"mitotic spindle midzone assembly"	5	TRUE	FALSE	"NCAPG"	"NCAPG NCAPH SMC4"	"NCAPG SMC4 NCAPH SMC2 NCAPD2"	""	""
"GO:0051261"	"protein depolymerization"	7	FALSE	FALSE	""	"TPX2 DLGAP5 CCNB1 CDC20 MAD2L1 ASPM AURKA PRC1 KIF11"	"CCNB1 TPX2 PRC1 DLGAP5 MAD2L1 KIF11 AURKA ASPM NEK2 CDC20 AURKB CENPF SPAG5 CDC6 PLK1 CDC25B PSRC1 SPDL1 KNTC1 KNSTRN FAM83D CKAP2L CKAP2"	""	""
"GO:0051276"	"chromosome organization"	4	FALSE	TRUE	"NDC80 CENPF"	"BUB1B NDC80 CENPE CCNB1 CENPF PLK1 BUB1"	"NDC80 CCNB1 BUB1B CENPE CENPF PLK1 BUB1 SPDL1 SKA1 SKA3"	""	""
"GO:0051293"	"establishment of spindle localization"	4	FALSE	FALSE	""	""	"NDC80 CCNB1 PLK1 BUB1"	""	""
"GO:0051294"	"establishment of spindle orientation"	5	FALSE	FALSE	"FOXC1 AR AGR2 GABRP XBP1 FBP1 MLPH FOXA1 LDHB TFF3 CA12 GATA3 BCL11A SPDEF SIDT1 CRIP1 TFF1 GALNT6 SFRP1 CYB5A TSPAN13 EN1 FAM171A1 SOX10 INPP4B ELF5 SLC44A4 MIA REEP5 MAGED2 GALNT7 FAM174B SERPINB5 ANP32E TSPAN1 VAV3 DSC2 KIAA1324 RAB17 GPD1L CRYAB BTG3 TCF7L1 KRT16 ART3 ANXA9 NAT1 SLC16A6 MCCC2 ALCAM KRT18 TRIM2 ADIRF CAMK2N1 SLC2A10 DNALI1 TTK UGT8 DEK TOX3 KRT6B MMP7 ROPN1B PRKX DUSP4 WWP1 ABAT E2F3 ECI2 PHGDH LIMA1 CHI3L2 CERS6 VGLL1 KCNK5 PROM1 WFS1 DACH1 UGDH SLC7A8 PSAT1 GSTP1 TMBIM4 MICALL1 AKR7A3 SCUBE2 ACOX2 SEMA3C FUT8 KCNN4 SCRG1 SYT17 LBR LRBA SCNN1A NPDC1 CEBPB AMD1 CIRBP DSC3 P4HTM INPP5J NME3 SLC43A3 PIP TMEM158 ESR1 SLC9A3R1 RND1 DHRS2 PTX3 REEP1 PEX11A IMPA2 SYBU GALNT10 CTSV CDC20 RHOB CHI3L1 GPM6B RAB26 CHODL HOXB2 YBX1 SLC39A6 SCHIP1 NDC80 ACTR3B FERMT1 CDH3 RAB27B KRT5 TTLL4 TMC5 FOXM1 NFIB FSCN1 LMO4 ERBB4 KDM4B CSRP2 MYO5C SYTL2 MREG OGFRL1 PAPSS1 IFRD1 ST8SIA1 C4B KRT17 CYP4B1 SCGB2A2 SFT2D2 KRT23 MELK ITGB8 CYP39A1 CTPS1 EVL GSTM3 NFE2L3 PLEKHF2 ODC1 KIF16B SLC9A6 GPRC5C KLF5 TRIM29 RARRES1 MCM5 MSN UGCG MAN2B2 KIF2C CDKN2A MAPT MID1 CRABP1 ENPP1 IL6ST PKP1 ZIC1 EEF1A2 TCEAL1 LPIN1 TTYH1 WWTR1 CROT SLC6A14 GFRA1 METRN IGF2BP3 FAM198B CCNE1 MCM10 C16orf45 ACADSB TMSB15B FZD7 PRKD3 LAMP3 KLHL7 ZNF552 SLC4A8 CDCA7 SCGB1D2 CHEK1 CDCA8 GTPBP4 SKP2 CENPA SLC16A1 CDCA3 TFAP2B SUOX SLC7A5 IGFBP4 DUSP5 GCNT2 MSX2 CLSTN2 REEP6 SMIM14 NDRG1 TJP3 TPX2 TFCP2L1 PLOD1 BBOX1 CEBPG LYN CPA3 TSPAN15 SH3BGRL PNPLA4 KIAA0020 NFIL3 SCCPDH SMCO4 C5orf30 SRPK1 RAD51AP1 SOD2 CEACAM6 YEATS2 SYNM GPR160 ROPN1 SOSTDC1 TPBG TM4SF1 ANKRD30A RABEP1 CMBL PGBD5 GREB1 ASPM SPATA20 KIF14 CCNA2 MCM7 MYB FAM64A DHCR24 SLC22A5 CHST3 HJURP KLK5 CXXC5 MAST4 TNFRSF21 AFF3 AGR3 NRIP1 HORMAD1 GAMT TMBIM6 CEP55 RET PLA2G4A CRAT USP1 CDK2AP1 CADPS2 HSPB1 SEMA3F KLK6 CPE FABP7 B3GNT5 MPZL2 TPSB2 TGFB3 CREB3L4 BBS4 COL9A3 ACOT4 DCXR NRTN DEPDC1 RALGPS2 IL12RB2 BCAM GDF15 ROGDI LRRC8D SLC19A2 SERHL2 UCK2 CACNA2D2 RNASE4"	"CENPA NDC80 FOXM1 TPX2 NAT1 TTK CCNA2 MELK CDC20 KIF2C MCM10 CDCA3 ASPM HJURP EVL CDCA8 CEP55 SLC39A6 SCUBE2 DLGAP5 UBE2C ESR1 BIRC5 GATA3 CA12"	"KIF4A KIF2C TTK BUB1B CCNA2 PTTG1 TRIP13 PRC1 UBE2C BIRC5 MELK CEP55 HJURP ASPM DLGAP5 NUSAP1 NDC80 RRM2 TPX2 CDK1 MAD2L1 CDCA8 FOXM1 CENPA KIF20A RACGAP1 TOP2A TK1 CENPN CCNB1 AURKA CDC20 RAD51AP1 CENPE NCAPG CDKN3 E2F8 CDCA3 CHEK1 KPNA2 CDC45 EZH2 MCM10 KIF11 FEN1 HMMR MKI67 KIF14 CENPF APOBEC3B NEK2 MCM2 TACC3 KIF15 CMC2 EXO1 CCNB2 SPC25 PBK AURKB MCM4 KIFC1 KIF23 NCAPH SPAG5 ZWINT DTL MYBL2 STMN1 UBE2S HN1 GTSE1 FANCI CENPM LMNB1 CCNE2 CDC6 CKS1B GINS1 DEPDC1 ESPL1 KIF18A FAM64A OIP5 ERCC6L DONSON CCNE1 CX3CR1 H2AFZ PLK1 STIL TYMS ORC6 DBF4 PLK4 DDX39A ATAD2 SPARCL1 FBXO5 MCM6 CENPU SLC7A5 CIRBP ASF1B MCM5 BLM KIAA0101 RFC4 LRP8 RAI2 CYBRD1 KIF18B CDT1 GMPS MMP1 KIF13B CDC25A SCUBE2 BUB1 GPSM2 OGN EVL TROAP RNASE4 SFRP1 GGH SETBP1 SMC4 ECT2 ANLN HMGB3 RNASEH2A NAT1 CTSV E2F1 NME5 CTPS1 COL16A1 PDGFD PLSCR4 RAD51 CDCA5 FAM83D LRRC17 ZBTB20 CDC7 HELLS CBX7 PIR IGF1 STC2 CENPW UBE2T UHRF1 CXCL10 NTN4 MTFR2 COL14A1 MIA DSCC1 SKA3 MAPT NUF2 LAMA2 ERBB4 LAPTM4B C20orf24 CKAP2L LAMP5"	"TRIM29 KRT5 SFRP1 FAT1 CRYAB KRT17 SLC9A3R1 CDH3 KRT14 SLC39A6 TTK PROM1 CDC20 ESR1 ANXA3 HSPB1"	"ERBB2 GRB7 CA12 CLCA2 GATA3 ETFA KMO GGCT NPY1R PMAIP1 PGAP3 STARD3 MPHOSPH6 PNMT GSDMB NAT1 SERPINA3 PSMD3 DNALI1 GCHFR FHOD1 SOX11 IGF1R PSAT1 G6PD TFF1 CDK12 SLC39A6 SCUBE2 MIEN1 ASB13 ESR1 ABAT FGFR4 ITGB6 AGR3 MED13L ANXA9 QPRT EVL S100A8 IL6ST PGR STC2 CELSR2 TTK MAPT DACH1 IDH2 IRS1 PHGDH EGLN3 AKR1B10 SPTSSA PDZK1 TMEM45B S100A9 CRISP3 CLSTN2 ADIRF"
"GO:0051297"	"centrosome organization"	5	FALSE	FALSE	"AGR2 FBP1 TFF3 LDHB TFF1 MLPH MIA SFRP1 CYB5A TSPAN1 FAM171A1 VAV3 DSC2 RAB17 GALNT7 REEP5 CRYAB GPD1L ART3 SERPINB5 ALCAM KRT16 SLC44A4 ANXA9 ADIRF KIAA1324 KRT18 AKR7A3 PROM1 GSTP1 SCRG1 KRT6B CHI3L2 MMP7 UGDH PHGDH PTX3 ABAT WWP1 DSC3 SCUBE2 PSAT1 SEMA3C DHRS2 CHI3L1 SCNN1A SLC9A3R1 FUT8 PIP SLC7A8 FSCN1 ACTR3B YBX1 NME3 TMC5 CTSV KRT5 ERBB4 KRT17 RAB27B MYO5C RHOB GSTM3 GPRC5C RARRES1 MAN2B2 SLC6A14 MSN C4B PKP1 SFT2D2 ITGB8 ENPP1 ACADSB SOD2 IL6ST SCGB1D2 NDRG1 GFRA1 SLC16A1 LYN SOSTDC1 CDCA8 PLOD1 IGFBP4 KLK6 TSPAN15 SH3BGRL METRN GAMT COL9A3 BBOX1 KLK5 SPATA20 CHEK1 SLC7A5 GREB1 HSPB1 CEACAM6 COTL1 GDF15 AGR3 BCAS1 SLC22A5 MPP6 NRTN CPA3 BCAM RNASE4 TUBB6 DCXR CPE PDZK1 CEP55 HPX CMBL"	""	"CEP55 RACGAP1 CDK1 CDCA8 CHEK1 NEK2 KIF23 STMN1 CYBRD1 MMP1 LRP8 SPARCL1 ATAD2 H2AFZ SCUBE2 SLC7A5 GGH OGN RNASE4 SFRP1"	"KRT5 SFRP1 FAT1 CRYAB KRT17 SLC9A3R1 ANXA3 HSPB1 KRT14 PROM1 SERPINB5 BBOX1 MIA GFRA1 ANXA9 FAM171A1 CX3CL1 WWP1"	"ETFA GGCT CLCA2 KMO PSMD3 G6PD SERPINA3 TFF1 SCUBE2 QPRT FGFR4 ABAT IDH2 PHGDH AGR3 PSAT1 IL6ST ITGB6 CRISP3 ANXA9 ADIRF PDZK1 STC2 S100A8 S100A9 AKR1B10 MMP1 ERBB4 KRT7 THSD4"
"GO:0051299"	"centrosome separation"	4	FALSE	FALSE	"FOXC1 FOXA1 AR AGR2 MLPH XBP1 FBP1 LDHB BCL11A GALNT6 CRIP1 SPDEF TFF3 GATA3 EN1 TTK CYB5A ELF5 SFRP1 KIAA1324 RAB17 INPP4B BTG3 E2F3 VAV3 DSC2 LIMA1 GPD1L GALNT7 DNALI1 CRYAB TCF7L1 SERPINB5 DEK SOX10 KRT16 TRIM2 ANXA9 NAT1 ABAT PHGDH ANP32E DUSP4 WWP1 KRT6B ADIRF SLC2A10 CDCA7 ANKRD30A"	"CENPA KIF2C TPX2 NAT1"	"PTTG1 KIF2C TTK BUB1B CCNA2 ASPM KIF4A PRC1 UBE2C NUSAP1 BIRC5 CDKN3 MELK FOXM1 CENPA KIF20A CEP55 TRIP13 DLGAP5 NDC80 RRM2 TPX2 RACGAP1 CDK1 CDC20 TK1 MAD2L1 CENPN FEN1 HJURP TOP2A CCNB1 KPNA2 RAD51AP1 NCAPG HMMR NEK2 AURKA CDCA8 EZH2 MCM10 KIF11 MKI67 CDC45 E2F8 CDCA3 CHEK1 CENPE KIF14 CENPF ZWINT MCM2 TACC3 SPC25 KIF15 PBK LMNB1 CMC2 AURKB SPAG5 CCNE2 CCNB2 CENPM UBE2S APOBEC3B HN1 DTL MCM4 DDX39A KIF23 H2AFZ EXO1 ESPL1 NCAPH FANCI TYMS STMN1 KIAA0101 OIP5 GINS1 DONSON GTSE1 CDC6 MYBL2 KIFC1 CENPU FAM64A ERCC6L FBXO5 KIF18A PLK4 DEPDC1 ASF1B CKS1B DBF4 RNASEH2A ATAD2 PLK1 CCNE1 STIL MCM6 SLC7A5 CX3CR1 KIF18B ORC6 TROAP MCM5 LRP8 CIRBP BLM CDT1 ECT2 RFC4 COL16A1 KIF13B BUB1 HMGB3 SETBP1 SMC4 GPSM2 GMPS OGN E2F1 RAD51 CDCA5 CDC25A CDC7 ANLN UHRF1 ZBTB20 NME5 DSCC1 HELLS TMPO CTSV PARPBP PSMA7 CTPS1 UBE2T MTFR2 COL14A1"	"TRIM29 KRT5 SFRP1"	"ERBB2 GRB7 GATA3 PNMT"
